placement,match_id,augment0,augment1,augment2,Set7_Assassin,Set7_Astral,Set7_Bard,Set7_Bruiser,Set7_Cannoneer,Set7_Cavalier,Set7_Dragon,Set7_Dragonmancer,Set7_Evoker,Set7_Guardian,Set7_Guild,Set7_Jade,Set7_Legend,Set7_Mage,Set7_Mirage,Set7_Mystic,Set7_Ragewing,Set7_Revel,Set7_Scalescorn,Set7_Shapeshifter,Set7_Shimmerscale,Set7_SpellThief,Set7_Starcaller,Set7_Swiftshot,Set7_Tempest,Set7_Trainer,Set7_Warrior,Set7_Whispers,TFT7_Aatrox,TFT7_Aatrox_item0,TFT7_Aatrox_item1,TFT7_Aatrox_item2,TFT7_Anivia,TFT7_Anivia_item0,TFT7_Anivia_item1,TFT7_Anivia_item2,TFT7_AoShin,TFT7_AoShin_item0,TFT7_AoShin_item1,TFT7_AoShin_item2,TFT7_Ashe,TFT7_Ashe_item0,TFT7_Ashe_item1,TFT7_Ashe_item2,TFT7_AurelionSol,TFT7_AurelionSol_item0,TFT7_AurelionSol_item1,TFT7_AurelionSol_item2,TFT7_Bard,TFT7_Bard_item0,TFT7_Bard_item1,TFT7_Bard_item2,TFT7_Braum,TFT7_Braum_item0,TFT7_Braum_item1,TFT7_Braum_item2,TFT7_Corki,TFT7_Corki_item0,TFT7_Corki_item1,TFT7_Corki_item2,TFT7_Diana,TFT7_Diana_item0,TFT7_Diana_item1,TFT7_Diana_item2,TFT7_DragonBlue,TFT7_DragonBlue_item0,TFT7_DragonBlue_item1,TFT7_DragonBlue_item2,TFT7_DragonGold,TFT7_DragonGold_item0,TFT7_DragonGold_item1,TFT7_DragonGold_item2,TFT7_DragonGreen,TFT7_DragonGreen_item0,TFT7_DragonGreen_item1,TFT7_DragonGreen_item2,TFT7_DragonPurple,TFT7_DragonPurple_item0,TFT7_DragonPurple_item1,TFT7_DragonPurple_item2,TFT7_Elise,TFT7_Elise_item0,TFT7_Elise_item1,TFT7_Elise_item2,TFT7_Ezreal,TFT7_Ezreal_item0,TFT7_Ezreal_item1,TFT7_Ezreal_item2,TFT7_Gnar,TFT7_Gnar_item0,TFT7_Gnar_item1,TFT7_Gnar_item2,TFT7_Hecarim,TFT7_Hecarim_item0,TFT7_Hecarim_item1,TFT7_Hecarim_item2,TFT7_Heimerdinger,TFT7_Heimerdinger_item0,TFT7_Heimerdinger_item1,TFT7_Heimerdinger_item2,TFT7_Illaoi,TFT7_Illaoi_item0,TFT7_Illaoi_item1,TFT7_Illaoi_item2,TFT7_Jinx,TFT7_Jinx_item0,TFT7_Jinx_item1,TFT7_Jinx_item2,TFT7_Karma,TFT7_Karma_item0,TFT7_Karma_item1,TFT7_Karma_item2,TFT7_Kayn,TFT7_Kayn_item0,TFT7_Kayn_item1,TFT7_Kayn_item2,TFT7_LeeSin,TFT7_LeeSin_item0,TFT7_LeeSin_item1,TFT7_LeeSin_item2,TFT7_Leona,TFT7_Leona_item0,TFT7_Leona_item1,TFT7_Leona_item2,TFT7_Lillia,TFT7_Lillia_item0,TFT7_Lillia_item1,TFT7_Lillia_item2,TFT7_Lulu,TFT7_Lulu_item0,TFT7_Lulu_item1,TFT7_Lulu_item2,TFT7_Nami,TFT7_Nami_item0,TFT7_Nami_item1,TFT7_Nami_item2,TFT7_Neeko,TFT7_Neeko_item0,TFT7_Neeko_item1,TFT7_Neeko_item2,TFT7_Nidalee,TFT7_Nidalee_item0,TFT7_Nidalee_item1,TFT7_Nidalee_item2,TFT7_Nunu,TFT7_Nunu_item0,TFT7_Nunu_item1,TFT7_Nunu_item2,TFT7_Olaf,TFT7_Olaf_item0,TFT7_Olaf_item1,TFT7_Olaf_item2,TFT7_Ornn,TFT7_Ornn_item0,TFT7_Ornn_item1,TFT7_Ornn_item2,TFT7_Pyke,TFT7_Pyke_item0,TFT7_Pyke_item1,TFT7_Pyke_item2,TFT7_Qiyana,TFT7_Qiyana_item0,TFT7_Qiyana_item1,TFT7_Qiyana_item2,TFT7_Ryze,TFT7_Ryze_item0,TFT7_Ryze_item1,TFT7_Ryze_item2,TFT7_Sejuani,TFT7_Sejuani_item0,TFT7_Sejuani_item1,TFT7_Sejuani_item2,TFT7_Senna,TFT7_Senna_item0,TFT7_Senna_item1,TFT7_Senna_item2,TFT7_Sett,TFT7_Sett_item0,TFT7_Sett_item1,TFT7_Sett_item2,TFT7_Shen,TFT7_Shen_item0,TFT7_Shen_item1,TFT7_Shen_item2,TFT7_Shyvana,TFT7_Shyvana_item0,TFT7_Shyvana_item1,TFT7_Shyvana_item2,TFT7_Skarner,TFT7_Skarner_item0,TFT7_Skarner_item1,TFT7_Skarner_item2,TFT7_Sona,TFT7_Sona_item0,TFT7_Sona_item1,TFT7_Sona_item2,TFT7_Soraka,TFT7_Soraka_item0,TFT7_Soraka_item1,TFT7_Soraka_item2,TFT7_Swain,TFT7_Swain_item0,TFT7_Swain_item1,TFT7_Swain_item2,TFT7_Sylas,TFT7_Sylas_item0,TFT7_Sylas_item1,TFT7_Sylas_item2,TFT7_TahmKench,TFT7_TahmKench_item0,TFT7_TahmKench_item1,TFT7_TahmKench_item2,TFT7_Talon,TFT7_Talon_item0,TFT7_Talon_item1,TFT7_Talon_item2,TFT7_Taric,TFT7_Taric_item0,TFT7_Taric_item1,TFT7_Taric_item2,TFT7_Thresh,TFT7_Thresh_item0,TFT7_Thresh_item1,TFT7_Thresh_item2,TFT7_TrainerDragon,TFT7_TrainerDragon_item0,TFT7_TrainerDragon_item1,TFT7_TrainerDragon_item2,TFT7_Tristana,TFT7_Tristana_item0,TFT7_Tristana_item1,TFT7_Tristana_item2,TFT7_Twitch,TFT7_Twitch_item0,TFT7_Twitch_item1,TFT7_Varus,TFT7_Varus_item0,TFT7_Varus_item1,TFT7_Varus_item2,TFT7_Vladimir,TFT7_Vladimir_item0,TFT7_Vladimir_item1,TFT7_Vladimir_item2,TFT7_Volibear,TFT7_Volibear_item0,TFT7_Volibear_item1,TFT7_Volibear_item2,TFT7_Xayah,TFT7_Xayah_item0,TFT7_Xayah_item1,TFT7_Xayah_item2,TFT7_Yasuo,TFT7_Yasuo_item0,TFT7_Yasuo_item1,TFT7_Yasuo_item2,TFT7_Yone,TFT7_Yone_item0,TFT7_Yone_item1,TFT7_Yone_item2,TFT7_Zoe,TFT7_Zoe_item0,TFT7_Zoe_item1,TFT7_Zoe_item2
3,EUW1_5988763494,TFT7_Augment_DragonmancerEmblem2,TFT6_Augment_Electrocharge1,TFT7_Augment_TomeOfTraits2,,,,,0.0,,1.0,2.0,,,,1.0,,,,,2.0,,,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,2.0,Zephyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,SeraphsEmbrace,,,,,,,2.0,ZekesHerald,Bloodthirster,PowerGauntlet,,,,,,,,,,,,,,,,,2.0,IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,JadeEmblemItem,GiantsBelt,,,,,,2.0,JeweledGauntlet,InfinityEdge,DragonmancerEmblemItem,,,,,,,,,,,,,2.0,TempestEmblemItem,UnstableConcoction,GuinsoosRageblade,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,EUW1_5988763494,TFT7_Augment_AssassinEmblem2,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_VerdantVeil,2.0,,,2.0,,,1.0,,,,1.0,,0.0,0.0,,,0.0,,0.0,,,,,,1.0,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,StatikkShiv,FrozenHeart,,,,,,,,,,,,,,1.0,AssassinEmblemItem,InfinityEdge,UnstableConcoction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,UnstableConcoction,MadredsBloodrazor,TitansResolve,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,EUW1_5988763494,TFT6_Augment_RadiantRelics,TFT6_Augment_PandorasItems,TFT6_Augment_MaxLevel10,1.0,,,0.0,,2.0,,0.0,,0.0,2.0,,0.0,,1.0,,0.0,,0.0,,,,,,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,TearOfTheGoddess,Morellonomicon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,2.0,IonicSpark,InfinityEdge,Bloodthirster,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,UnstableConcoction,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,2.0,Bloodthirster,TitansResolveRadiant,SeraphsEmbrace,1.0,,,,,,,
8,EUW1_5988763494,TFT6_Augment_ForceOfNature,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_MageEmblem2,,,,1.0,2.0,,1.0,,0.0,,1.0,0.0,,1.0,,0.0,,1.0,,,,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,RunaansHurricane,GuinsoosRageblade,InfinityEdge,,,,,,,,,,,,,,,,,1.0,Redemption,MageEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,SpearOfShojin,SpearOfShojin,HextechGunblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,Shroud,,,,,,,,,,,,,,,,,,,3.0,TrainerSnax,None,None,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,EUW1_5988763494,TFT7_Augment_ThinkFast,TFT6_Augment_Featherweights1,TFT6_Augment_MaxLevel10,,,1.0,,,,1.0,1.0,0.0,,1.0,3.0,0.0,,0.0,1.0,,,,1.0,,,1.0,0.0,,,0.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,2.0,LastWhisper,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,3.0,JeweledGauntlet,ArchangelsStaff,SeraphsEmbrace,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GargoyleStoneplate,RedBuff,IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,SpearOfShojin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,2.0,SeraphsEmbrace,Quicksilver,TitansResolve,,,,,,,,
5,EUW1_5988763494,TFT6_Augment_Meditation3,TFT6_Augment_TinyTitans,TFT7_Augment_MysticTrait2,,0.0,1.0,1.0,,,,,1.0,,2.0,,,1.0,,3.0,,0.0,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,Zephyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Zephyr,TitansResolve,,1.0,ThiefsGloves,PowerGauntlet,Shroud,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Chalice,StatikkShiv,Chalice,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,DragonsClaw,TitansResolve,Bloodthirster,,,,,,,,,,,,,,,,,3.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,EUW1_5988841514,TFT6_Augment_SalvageBin,TFT6_Augment_Electrocharge3,TFT7_Augment_JadeEmblem,,,,,,,1.0,1.0,1.0,0.0,,3.0,0.0,,0.0,1.0,,,,1.0,,,1.0,0.0,,0.0,0.0,,,,,,2.0,ArchangelsStaff,DragonmancerEmblemItem,UnstableConcoction,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Bloodthirster,GuardianAngel,InfinityEdge,,,,,,,,,,,,,2.0,TitanicHydra,GuardianEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,WarmogsArmor,RedBuff,BrambleVest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,2.0,SeraphsEmbrace,InfinityEdge,JadeEmblemItem,,,,,,,,
4,EUW1_5988841514,TFT7_Augment_MageConference,TFT7_Augment_EvokerEmblem2,TFT7_Augment_EvokerTrait,,1.0,,1.0,,,1.0,,1.0,,,,,1.0,,0.0,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,1.0,ArchangelsStaff,UnstableConcoction,Morellonomicon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,3.0,Shroud,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,GargoyleStoneplate,DragonsClaw,,,,,,,,,,,,,,,,,,3.0,TrainerSnax,None,None,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
1,EUW1_5988841514,TFT6_Augment_ClearMind,TFT6_Augment_CyberneticUplink3,TFT6_Augment_CyberneticUplink1,,0.0,1.0,1.0,,,1.0,0.0,,,1.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,1.0,,2.0,,0.0,0.0,,,,,,,,,2.0,ArchangelsStaff,MadredsBloodrazor,GuardianAngel,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,StatikkShiv,,,,,,,,,,,,,,,,,,,2.0,BrambleVest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ZekesHerald,,,,,,,2.0,RedBuff,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,2.0,SeraphsEmbrace,MadredsBloodrazor,,,,,,2.0,TearOfTheGoddess,,
6,EUW1_5988841514,TFT7_Augment_CannoneerRicochet,TFT6_Augment_GrandGambler,TFT6_Augment_Weakspot,,,,1.0,1.0,,1.0,,1.0,0.0,,,,0.0,,0.0,,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,GuinsoosRageblade,Quicksilver,InfinityEdge,,,,,,,,,,,,,,,,,1.0,RedBuff,GargoyleStoneplate,RapidFireCannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,3.0,TrainerSnax,None,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,EUW1_5988841514,TFT7_Augment_ClutteredMind,TFT7_Augment_UrfsGrabBag2,TFT6_Augment_ThrillOfTheHunt1,,1.0,,,,,1.0,,2.0,,,1.0,0.0,0.0,,0.0,,0.0,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,InfinityEdge,SpearOfShojin,JeweledGauntlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,DragonsClaw,TitansResolve,Redemption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,RunaansHurricane,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,EUW1_5988841514,TFT6_Augment_SecondWind2,TFT7_Augment_UrfsGrabBag2,TFT6_Augment_SecondWind1,2.0,0.0,,1.0,,,1.0,,,,1.0,,,0.0,,,,,0.0,,,,,,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,IonicSpark,FrozenHeart,,,,,,,,,,,,,,1.0,AssassinEmblemItem,InfinityEdge,TitansResolve,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GargoyleStoneplate,,,,,,,2.0,BFSword,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,EUW1_5988841514,TFT7_Augment_UrfsGrabBag1,TFT7_Augment_WarriorEmblem2,TFT6_Augment_ThrillOfTheHunt1,2.0,,,1.0,,0.0,,0.0,,0.0,1.0,,,0.0,0.0,,0.0,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,FrozenHeart,MadredsBloodrazor,WarriorEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,RapidFireCannon,AssassinEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,1.0,AssassinEmblemItem,RedBuff,Quicksilver,,,,,,,,
3,EUW1_5988841514,TFT7_Augment_PandorasBench,TFT6_Augment_Featherweights3,TFT7_Augment_MirageTrait,1.0,,,1.0,,1.0,,0.0,,1.0,1.0,,,0.0,2.0,,0.0,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,RedBuff,IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,GuinsoosRageblade,UnstableConcoction,AssassinEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,TearOfTheGoddess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,2.0,UnstableConcoction,ScalescornEmblemItem,TitansResolve,3.0,Quicksilver,MadredsBloodrazor,GuinsoosRageblade,,,,
2,EUW1_5988716765,TFT6_Augment_Ascension,TFT6_Augment_Meditation3,TFT6_Augment_HighEndShopping,,1.0,1.0,1.0,,,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,1.0,1.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,2.0,ArchangelsStaff,Bloodthirster,MageEmblemItem,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Morellonomicon,FrozenHeart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,GargoyleStoneplate,RedBuff,Redemption,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,2.0,IonicSpark,WarmogsArmor,BrambleVest,,,,,1.0,SpearOfShojin,SpearOfShojin,ArchangelsStaff
1,EUW1_5988716765,TFT7_Augment_ClutteredMind,TFT6_Augment_BinaryAirdrop,TFT6_Augment_GrandGambler,,,1.0,,1.0,,1.0,0.0,1.0,1.0,1.0,,,0.0,0.0,2.0,,1.0,,,1.0,1.0,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,ShimmerscaleHeartOfGold,RecurveBow,LastWhisper,,,,,3.0,MadredsBloodrazor,GuinsoosRageblade,GuardianAngel,,,,,,,,,2.0,RedBuff,FrozenHeart,WarmogsArmor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,Shroud,SpearOfShojin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,TrainerSnax,None,None,2.0,MysticEmblemItem,Shroud,,,,,,,,,,,,,,,,,,,,,2.0,GuardianEmblemItem,LocketOfTheIronSolari,GargoyleStoneplate,,,,,2.0,ZekesHerald,ZekesHerald,RapidFireCannon
4,EUW1_5988716765,TFT6_Augment_SunfireBoard,TFT7_Augment_TomeOfTraits2,TFT7_Augment_EvokerEmblem2,,,1.0,,,,1.0,,3.0,,1.0,2.0,0.0,,,2.0,,0.0,,1.0,,,,,,0.0,,,,,,,2.0,SpearOfShojin,ArchangelsStaff,ArchangelsStaff,,,,,,,,,,,,,1.0,EvokerEmblemItem,,,,,,,,,,,,,,,,,,,,,,,2.0,Bloodthirster,TitansResolve,GuardianAngel,,,,,,,,,,,,,1.0,EvokerEmblemItem,NegatronCloak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,TitanicHydra,EvokerEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,RunaansHurricane,TitanicHydra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,EUW1_5988716765,TFT6_Augment_CalculatedLoss,TFT6_Augment_MaxLevel10,TFT6_Augment_RadiantRelics,,,1.0,0.0,,,1.0,1.0,0.0,,1.0,1.0,,,0.0,0.0,2.0,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,PowerGauntlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,WarmogsArmor,IonicSparkRadiant,JeweledGauntlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,TitanicHydra,,,2.0,Morellonomicon,UnstableConcoction,ArchangelsStaff,,,,,,,,,2.0,RabadonsDeathcap,,,2.0,JadeEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,2.0,Quicksilver,RunaansHurricane,LastWhisper,,,,,,,,
7,EUW1_5988716765,TFT6_Augment_SunfireBoard,TFT6_Augment_Electrocharge3,TFT6_Augment_RadiantRelics,,,,1.0,2.0,,1.0,,1.0,,,,,0.0,,0.0,,2.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,RunaansHurricane,LastWhisper,HextechGunbladeRadiant,,,,,,,,,,,,,,,,,1.0,WarmogsArmor,TitansResolve,Redemption,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,TitanicHydra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,ThiefsGloves,SpearOfShojin,GuardianAngel,,,,,,,,,,,,,,,,,2.0,TrainerSnax,None,None,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,EUW1_5988716765,TFT6_Augment_PortableForge,TFT7_Augment_MageEmblem2,TFT6_Augment_Meditation3,,1.0,1.0,1.0,,,,,0.0,,2.0,,,2.0,,2.0,,,,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,MageEmblemItem,NegatronCloak,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,SpearOfShojin,Chalice,RabadonsDeathcap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,SpearOfShojin,ArchangelsStaff,HextechGunblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,OrnnEternalWinter,RedBuff,WarmogsArmor,,,,,,,,,,,,,,,,,2.0,TrainerSnax,None,None,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
5,EUW1_5988716765,TFT6_Augment_PortableForge,TFT6_Augment_TriForce3,TFT6_Augment_TheGoldenEgg,,0.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,,0.0,,,,1.0,0.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,GuinsoosRageblade,Bloodthirster,ArchangelsStaff,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,Morellonomicon,GargoyleStoneplate,OrnnEternalWinter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,2.0,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
8,EUW1_5988716765,TFT7_Augment_WarriorEmblem,TFT7_Augment_UrfsGrabBag2,TFT6_Augment_RadiantRelics,,,,1.0,,0.0,,,,1.0,,,,,2.0,,0.0,,0.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,WarriorEmblemItem,GargoyleStoneplateRadiant,,,,,,,,,,,,,,,,,,,,,,2.0,Redemption,IonicSpark,Redemption,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,MirageEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Bloodthirster,GuinsoosRageblade,Quicksilver,,,,
