placement,match_id,augment0,augment1,augment2,Set7_Assassin,Set7_Astral,Set7_Bard,Set7_Bruiser,Set7_Cannoneer,Set7_Cavalier,Set7_Dragon,Set7_Dragonmancer,Set7_Evoker,Set7_Guardian,Set7_Guild,Set7_Jade,Set7_Legend,Set7_Mage,Set7_Mirage,Set7_Mystic,Set7_Ragewing,Set7_Revel,Set7_Scalescorn,Set7_Shapeshifter,Set7_Shimmerscale,Set7_SpellThief,Set7_Starcaller,Set7_Swiftshot,Set7_Tempest,Set7_Trainer,Set7_Warrior,Set7_Whispers,TFT7_Aatrox,TFT7_Aatrox_item0,TFT7_Aatrox_item1,TFT7_Aatrox_item2,TFT7_Anivia,TFT7_Anivia_item0,TFT7_Anivia_item1,TFT7_Anivia_item2,TFT7_AoShin,TFT7_AoShin_item0,TFT7_AoShin_item1,TFT7_AoShin_item2,TFT7_Ashe,TFT7_Ashe_item0,TFT7_Ashe_item1,TFT7_Ashe_item2,TFT7_AurelionSol,TFT7_AurelionSol_item0,TFT7_AurelionSol_item1,TFT7_AurelionSol_item2,TFT7_Bard,TFT7_Bard_item0,TFT7_Bard_item1,TFT7_Bard_item2,TFT7_Braum,TFT7_Braum_item0,TFT7_Braum_item1,TFT7_Braum_item2,TFT7_Corki,TFT7_Corki_item0,TFT7_Corki_item1,TFT7_Corki_item2,TFT7_Diana,TFT7_Diana_item0,TFT7_Diana_item1,TFT7_Diana_item2,TFT7_DragonBlue,TFT7_DragonBlue_item0,TFT7_DragonBlue_item1,TFT7_DragonBlue_item2,TFT7_DragonGold,TFT7_DragonGold_item0,TFT7_DragonGold_item1,TFT7_DragonGold_item2,TFT7_DragonGreen,TFT7_DragonGreen_item0,TFT7_DragonGreen_item1,TFT7_DragonGreen_item2,TFT7_DragonPurple,TFT7_DragonPurple_item0,TFT7_DragonPurple_item1,TFT7_DragonPurple_item2,TFT7_Elise,TFT7_Elise_item0,TFT7_Elise_item1,TFT7_Elise_item2,TFT7_Ezreal,TFT7_Ezreal_item0,TFT7_Ezreal_item1,TFT7_Ezreal_item2,TFT7_Gnar,TFT7_Gnar_item0,TFT7_Gnar_item1,TFT7_Gnar_item2,TFT7_Hecarim,TFT7_Hecarim_item0,TFT7_Hecarim_item1,TFT7_Hecarim_item2,TFT7_Heimerdinger,TFT7_Heimerdinger_item0,TFT7_Heimerdinger_item1,TFT7_Heimerdinger_item2,TFT7_Illaoi,TFT7_Illaoi_item0,TFT7_Illaoi_item1,TFT7_Illaoi_item2,TFT7_Jinx,TFT7_Jinx_item0,TFT7_Jinx_item1,TFT7_Jinx_item2,TFT7_Karma,TFT7_Karma_item0,TFT7_Karma_item1,TFT7_Karma_item2,TFT7_Kayn,TFT7_Kayn_item0,TFT7_Kayn_item1,TFT7_Kayn_item2,TFT7_LeeSin,TFT7_LeeSin_item0,TFT7_LeeSin_item1,TFT7_LeeSin_item2,TFT7_Leona,TFT7_Leona_item0,TFT7_Leona_item1,TFT7_Leona_item2,TFT7_Lillia,TFT7_Lillia_item0,TFT7_Lillia_item1,TFT7_Lillia_item2,TFT7_Lulu,TFT7_Lulu_item0,TFT7_Lulu_item1,TFT7_Lulu_item2,TFT7_Nami,TFT7_Nami_item0,TFT7_Nami_item1,TFT7_Nami_item2,TFT7_Neeko,TFT7_Neeko_item0,TFT7_Neeko_item1,TFT7_Neeko_item2,TFT7_Nidalee,TFT7_Nidalee_item0,TFT7_Nidalee_item1,TFT7_Nunu,TFT7_Nunu_item0,TFT7_Nunu_item1,TFT7_Nunu_item2,TFT7_Olaf,TFT7_Olaf_item0,TFT7_Olaf_item1,TFT7_Olaf_item2,TFT7_Ornn,TFT7_Ornn_item0,TFT7_Ornn_item1,TFT7_Ornn_item2,TFT7_Pyke,TFT7_Pyke_item0,TFT7_Pyke_item1,TFT7_Pyke_item2,TFT7_Qiyana,TFT7_Qiyana_item0,TFT7_Qiyana_item1,TFT7_Qiyana_item2,TFT7_Ryze,TFT7_Ryze_item0,TFT7_Ryze_item1,TFT7_Ryze_item2,TFT7_Sejuani,TFT7_Sejuani_item0,TFT7_Sejuani_item1,TFT7_Sejuani_item2,TFT7_Senna,TFT7_Senna_item0,TFT7_Senna_item1,TFT7_Senna_item2,TFT7_Sett,TFT7_Sett_item0,TFT7_Sett_item1,TFT7_Sett_item2,TFT7_Shen,TFT7_Shen_item0,TFT7_Shen_item1,TFT7_Shen_item2,TFT7_Shyvana,TFT7_Shyvana_item0,TFT7_Shyvana_item1,TFT7_Shyvana_item2,TFT7_Skarner,TFT7_Skarner_item0,TFT7_Skarner_item1,TFT7_Skarner_item2,TFT7_Sona,TFT7_Sona_item0,TFT7_Sona_item1,TFT7_Sona_item2,TFT7_Soraka,TFT7_Soraka_item0,TFT7_Soraka_item1,TFT7_Soraka_item2,TFT7_Swain,TFT7_Swain_item0,TFT7_Swain_item1,TFT7_Swain_item2,TFT7_Sylas,TFT7_Sylas_item0,TFT7_Sylas_item1,TFT7_Sylas_item2,TFT7_TahmKench,TFT7_TahmKench_item0,TFT7_TahmKench_item1,TFT7_TahmKench_item2,TFT7_Talon,TFT7_Talon_item0,TFT7_Talon_item1,TFT7_Talon_item2,TFT7_Taric,TFT7_Taric_item0,TFT7_Taric_item1,TFT7_Taric_item2,TFT7_Thresh,TFT7_Thresh_item0,TFT7_Thresh_item1,TFT7_Thresh_item2,TFT7_TrainerDragon,TFT7_TrainerDragon_item0,TFT7_TrainerDragon_item1,TFT7_TrainerDragon_item2,TFT7_Tristana,TFT7_Tristana_item0,TFT7_Tristana_item1,TFT7_Tristana_item2,TFT7_Twitch,TFT7_Twitch_item0,TFT7_Twitch_item1,TFT7_Twitch_item2,TFT7_Varus,TFT7_Varus_item0,TFT7_Varus_item1,TFT7_Varus_item2,TFT7_Vladimir,TFT7_Vladimir_item0,TFT7_Vladimir_item1,TFT7_Vladimir_item2,TFT7_Volibear,TFT7_Volibear_item0,TFT7_Volibear_item1,TFT7_Volibear_item2,TFT7_Xayah,TFT7_Xayah_item0,TFT7_Xayah_item1,TFT7_Xayah_item2,TFT7_Yasuo,TFT7_Yasuo_item0,TFT7_Yasuo_item1,TFT7_Yasuo_item2,TFT7_Yone,TFT7_Yone_item0,TFT7_Yone_item1,TFT7_Yone_item2,TFT7_Zoe,TFT7_Zoe_item0,TFT7_Zoe_item1,TFT7_Zoe_item2,_id
2,EUW1_6009502215,TFT6_Augment_PortableForge,TFT6_Augment_CelestialBlessing1,TFT6_Augment_ComponentGrabBag,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,2.0,ArchangelsStaff,SpearOfShojin,SeraphsEmbrace,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,Bloodthirster,TitansResolve,InfinityEdge,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,Bloodthirster,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,1.0,LocketOfTheIronSolari,Chalice,None,2.0,DragonsClaw,OrnnAnimaVisage,RedBuff,0.0,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,ThiefsGloves,Chalice,GargoyleStoneplate,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,EUW1_6009502215-jEWmZ5zRcIk0SBv6og_hJoRPwsIIBq6pg_L-lYpZ9hPBPF71z8dzpDvHqQkizXBZNyLHWwO6e0joOw
5,EUW1_6009502215,TFT6_Augment_ThreesCompany,TFT6_Augment_ItemGrabBag1,TFT7_Augment_UrfsGrabBag1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,GargoyleStoneplate,RedBuff,None,0.0,None,None,None,2.0,IonicSpark,FrozenHeart,RabadonsDeathcap,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,Bloodthirster,RedBuff,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,0.0,None,None,None,3.0,MadredsBloodrazor,RapidFireCannon,AssassinEmblemItem,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,RedBuff,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,EUW1_6009502215-3KUPqXTiVdOvy8m98VWug3uUF7TgmQhxSLQt_tDwYCIWSHd4rYQ1JWT0I2QEHMkUHugtVujGDql1Pw
3,EUW1_6009502215,TFT6_Augment_BlueBattery2,TFT6_Augment_Diversify1,TFT6_Augment_Meditation2,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,MadredsBloodrazor,JeweledGauntlet,Bloodthirster,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,3.0,TitanicHydra,TitanicHydra,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,3.0,None,None,None,0.0,None,None,None,0.0,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,2.0,TitansResolve,TitanicHydra,RedBuff,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,TitansResolve,Quicksilver,None,0.0,None,None,None,0.0,None,None,None,EUW1_6009502215-ptp7wAyvFo7QliGYrFYcHOG337Dlo1iaVb1ryKHOvE-ILmps6GNtmuZUKXkTVJqRkedsVNIV_rsnwQ
7,EUW1_6009502215,TFT7_Augment_BestFriends2,TFT7_Augment_MirageTrait,TFT7_Augment_GadgetExpert,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,2.0,WarmogsArmor,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,JeweledGauntlet,StatikkShiv,GuinsoosRageblade,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,DragonsClaw,Bloodthirster,TitansResolve,1.0,TitansResolve,RunaansHurricane,None,0.0,None,None,None,EUW1_6009502215-lfBTQhpukpa_HSWiDsihvlSPLtvPT_30UZ9W3ZfJlZictzfE73Pjnrwf2sddXSbUIZp9VaPJ_65Msw
8,EUW1_6009502215,TFT7_Augment_EvokerEmblem,TFT6_Augment_TinyTitans,TFT6_Augment_SunfireBoard,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,1.0,HextechGunblade,MadredsBloodrazor,SpearOfShojin,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,EvokerEmblemItem,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,Quicksilver,MadredsBloodrazor,None,0.0,None,None,None,2.0,GargoyleStoneplate,BrambleVest,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,TrainerSnax,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,EUW1_6009502215-OOanbcj4iC_VNOrp6pbZIg6_UwT98SpWMveHWI7pXX3eQ07FiG8ZmaKEMEw-rYfuOGpCjnmHlCTUeg
1,EUW1_6009502215,TFT7_Augment_ClutteredMind,TFT6_Augment_SecondWind1,TFT7_Augment_DragonHorde,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,2.0,GuinsoosRageblade,ArchangelsStaff,JeweledGauntlet,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,UnstableConcoction,RapidFireCannon,InfinityEdge,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,2.0,RedBuff,IonicSpark,GargoyleStoneplate,0.0,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,StatikkShiv,GiantsBelt,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,EUW1_6009502215-QlnU3egF0Tj_bdDOdXY73I4lTEt-tjt3qsjQtocn2oCWG6d5-6Xh9WGJfEua-RBAjWXS2G_5r39mpQ
4,EUW1_6009502215,TFT6_Augment_Ascension,TFT6_Augment_ItemGrabBag1,TFT6_Augment_ThrillOfTheHunt2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,InfinityEdge,ArchangelsStaff,JeweledGauntlet,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,WarmogsArmor,FrozenHeart,Quicksilver,0.0,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,StatikkShiv,ZekesHerald,GuardianAngel,0.0,None,None,None,EUW1_6009502215-3FMs8Tjpe3eKwm72GDqTsghXz5l2EU-W5WZOixfXoT8q-3I8P7_T_TcyZoxoD9WLUXE-siKAjxutfA
6,EUW1_6008809608,TFT7_Augment_UrfsGrabBag1,TFT7_Augment_TomeOfTraits2,TFT6_Augment_ThrillOfTheHunt2,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,GuinsoosRageblade,HextechGunblade,MadredsBloodrazor,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,RedBuff,MirageEmblemItem,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,NeedlesslyLargeRod,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,Bloodthirster,CavalierEmblemItem,Quicksilver,2.0,None,None,None,0.0,None,None,None,EUW1_6008809608-fTDAVQUeCT9ObOORjQ7TxiYIZNWRB935bKcUNqBvSXpNHlP9TBxtTm49GEEuBWeljhbpZj5MPG13Mw
4,EUW1_6008809608,TFT6_Augment_Ascension,TFT7_Augment_UrfsGrabBag2,TFT7_Augment_CavalierEmblem,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,ZekesHerald,ZekesHerald,Chalice,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,InfinityEdge,JeweledGauntlet,HextechGunblade,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,2.0,RedBuff,GargoyleStoneplate,BrambleVest,0.0,None,None,None,2.0,CavalierEmblemItem,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,TitanicHydra,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,EUW1_6008809608-5jjVy2dBrkUNfsbQQc4uMpzleSoFtwWCg94rFZNhTIU5MipuUz1228VEhpPv3ASqJpfeDB5X5EEyQQ
8,EUW1_6008809608,TFT6_Augment_Electrocharge2,TFT6_Augment_ForceOfNature,TFT6_Augment_CelestialBlessing2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,ArchangelsStaff,GuinsoosRageblade,JeweledGauntlet,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,2.0,RedBuff,GargoyleStoneplate,DragonsClaw,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,ZekesHerald,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,EUW1_6008809608-3zSJZ0ImwGuaN41pEvnfkZ5YqaPIWk698BiyJiIs3R2IcBm69Wlhr_DpECNHqVlN_85AX3j0UvlLlg
2,EUW1_6008809608,TFT6_Augment_TrueTwos,TFT6_Augment_MaxLevel10,TFT6_Augment_Meditation2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,None,None,2.0,HextechGunblade,ArchangelsStaff,SpearOfShojin,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,None,None,None,2.0,None,None,None,0.0,None,None,None,0.0,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,1.0,Zephyr,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,2.0,RecurveBow,TitanicHydra,RedBuff,0.0,None,None,None,2.0,SpearOfShojin,HextechGunblade,SpearOfShojin,EUW1_6008809608-1KFIqEJEMqLtK4MIIKLyoCwtw2mJ4ulRK16oH2FDUf641Qk_2oEPaQKozP7iRiSSRoDoz2sTDNTBwg
